profile_id,rank,rating,steam_id,icon,name,clan,country,previous_rating,highest_rating,streak,lowest_streak,highest_streak,games,wins,losses,drops,last_match_time,Timestamp
290617,58,2400,76561198273707230,,HR Sobek,,CL,2383,2446,3,-11,15,1604,965,639,28,1682898976,2023-05-06 21:32:17.258656
11906939,59,2399,76561199439830461,,AIDOGE,,,2419,2427,-1,-3,20,188,139,49,1,1683348135,2023-05-06 21:32:17.258656
217905,60,2397,76561198116269715,,chart,ALL,JP,2383,2431,1,-7,11,1190,687,503,9,1683375732,2023-05-06 21:32:17.258656
2503651,61,2396,76561199041237622,,__BadBoy__,LuLe,VN,2380,2541,7,-6,19,986,630,356,4,1683381244,2023-05-06 21:32:17.258656
986504,62,2395,76561198169764954,,twitch.tv/st4rk_,,BR,2314,2395,7,-8,12,1484,892,592,12,1683252149,2023-05-06 21:32:17.258656
2821727,63,2391,76561199031392883,,Fish,,VN,2410,2484,-1,-8,9,1982,1084,898,6,1683372826,2023-05-06 21:32:17.258656
10336997,64,2388,76561199326626083,,Kalong亲卫队队长,,HK,2373,2421,3,-5,34,297,197,100,4,1683377899,2023-05-06 21:32:17.258656
239238,65,2373,76561198113285862,,Fedex,,AR,2418,2418,3,-7,16,733,427,306,7,1681739711,2023-05-06 21:32:17.258656
9873875,66,2370,76561199260891276,,求求你不要来伤害我,,CN,2358,2391,1,-3,42,161,130,31,1,1683377072,2023-05-06 21:32:17.258656
9604749,67,2368,76561199244204429,,Eviscerate,,DE,2359,2368,3,-6,39,558,333,225,1,1683284267,2023-05-06 21:32:17.258656
6345180,68,2367,76561199201775338,,KH_GameOnline,,MX,2351,2367,5,-6,19,770,431,339,8,1682706007,2023-05-06 21:32:17.258656
2776293,69,2366,76561199063069362,,Combi | KingstoNe,Combi,MX,2358,2560,1,-6,14,2162,1188,974,14,1683395636,2023-05-06 21:32:17.258656
945852,70,2360,76561198075555979,,Lucky Rox,Biry,AR,2340,2405,1,-8,16,1217,688,529,8,1683400623,2023-05-06 21:32:17.258656
2886954,71,2355,76561198317794461,,^^anomeL,,RU,2400,2400,5,-3,20,270,197,73,2,1681811006,2023-05-06 21:32:17.258656
2462063,72,2354,76561199050788934,,Shades,,IT,2338,2354,3,-9,13,813,431,382,7,1682973600,2023-05-06 21:32:17.258656
3317764,73,2349,76561199084646199,,Combi | CasaBlancas,,MX,2335,2349,4,-8,11,785,447,338,21,1683256512,2023-05-06 21:32:17.258656
197751,74,2349,76561197964180873,,GL.Nili,Liiit,DE,2367,2472,-1,-11,12,2293,1227,1066,8,1682857680,2023-05-06 21:32:17.258656
232410,75,2348,76561198328617315,,ESP LaaaaaN,,ES,2359,2541,-1,-6,10,1066,677,389,11,1683138407,2023-05-06 21:32:17.258656
2621722,76,2343,76561198046946243,,Twigg,Biry,AR,2361,2478,-4,-9,18,1683,917,766,28,1683297257,2023-05-06 21:32:17.258656
9555704,77,2342,76561199242460562,,Ganji,,SE,2330,2342,6,-3,32,140,116,24,0,1683299472,2023-05-06 21:32:17.258656
226575,78,2342,76561198313422112,,_EMA_003,WWP,CN,2358,2480,-2,-8,10,2109,1157,952,16,1683376181,2023-05-06 21:32:17.258656
312938,79,2342,76561198272641645,,BacT,,VN,2332,2518,2,-8,15,2707,1751,956,16,1683397262,2023-05-06 21:32:17.258656
2532568,80,2335,76561198282213398,,salsicciotto1999,,IT,2325,2360,3,-11,13,3763,1947,1816,30,1683293032,2023-05-06 21:32:17.258656
1224481,81,2334,76561198368620113,,IW.Kasva,HymTr,TR,2364,2504,-2,-9,13,5290,2905,2385,39,1683377899,2023-05-06 21:32:17.258656
907464,82,2328,76561198086416143,,Howl.Cyclops,HymTr,TR,2342,2342,-1,-7,15,1185,658,527,20,1682366146,2023-05-06 21:32:17.258656
2944434,83,2327,76561198350272978,,HOWL.Yax,HymTr,TR,2306,2327,6,-9,13,1759,941,818,24,1683043819,2023-05-06 21:32:17.258656
3884287,84,2324,76561199101842491,,[MoA]DaddySt4rk,,BR,2338,2357,-2,-11,13,1264,697,567,8,1683375732,2023-05-06 21:32:17.258656
2821779,85,2323,76561199065337729,,DS_Levi,Biry,AR,2343,2343,-1,-8,23,2365,1236,1129,7,1683377220,2023-05-06 21:32:17.258656
245117,86,2317,76561198078010430,,Cl3m3nT,FrCo,FR,2329,2340,-2,-7,10,1029,586,443,8,1683380988,2023-05-06 21:32:17.258656
11962856,87,2314,76561198237386056,,Ozone v2.0,,CO,2328,2353,-1,-6,22,363,221,142,0,1682540881,2023-05-06 21:32:17.258656
458029,88,2309,76561197981262667,,CL.Darknoob,C1own,NL,2328,2388,-2,-10,11,5480,2946,2534,34,1683298813,2023-05-06 21:32:17.258656
2135484,89,2307,76561199035860327,,bruh,,BR,2330,2468,-1,-10,16,3177,1716,1461,57,1683351752,2023-05-06 21:32:17.258656
2598137,90,2306,76561199053831697,,Sobek,,CL,2298,2357,5,-4,28,456,305,151,1,1683350835,2023-05-06 21:32:17.258656
222528,91,2305,76561198034782642,,repard,,RU,2294,2462,2,-10,16,1834,966,868,16,1683382034,2023-05-06 21:32:17.258656
971296,92,2301,76561199009654415,,Hasan,,US,2282,2301,2,-5,13,289,185,104,2,1682917176,2023-05-06 21:32:17.258656
197930,93,2300,76561198088178833,,T90Official,,US,2287,2370,6,-9,12,2415,1307,1108,11,1682802968,2023-05-06 21:32:17.258656
862991,94,2299,76561197982917945,,Emil :D,,DK,2287,2360,5,-11,12,4988,2574,2414,52,1683380535,2023-05-06 21:32:17.258656
9695965,95,2296,76561199248045654,,猪头,,CN,2337,2456,5,-8,30,344,245,99,2,1681047809,2023-05-06 21:32:17.258656
2754047,96,2295,76561199062001759,,TennesseeWhiskey,,PL,2283,2417,4,-8,9,1181,635,546,29,1683230230,2023-05-06 21:32:17.258656
2972505,97,2292,76561199003998451,,旋律,xxdg,CN,2281,2323,1,-7,12,1547,824,723,61,1683317566,2023-05-06 21:32:17.258656
2654577,98,2290,76561198826220092,,Ozone,,CO,2283,2400,2,-10,12,10659,5430,5229,78,1683352585,2023-05-06 21:32:17.258656
2444511,99,2286,76561199050196526,,Gabi,,BR,2279,2356,2,-9,17,2429,1280,1149,25,1683338497,2023-05-06 21:32:17.258656
4785288,100,2285,76561199129096097,,Combi | 7Swords,,MX,2295,2473,-1,-7,27,1065,565,500,12,1683177367,2023-05-06 21:32:17.258656
